Latitude,Longitude,#,Title,file#,מיקום גוף יוצר,Description,תיאור התיק,תקופת החומר מ,תקופת החומר עד,סוג התיק,שפה,סטטוס חשיפה,subjects,people,locations,events,organization,projects,מספר תיק לציטוט,מספר תיק,מספר תיק ישן,מספר מסמכים בתיק,זכויות יוצרים,מתאריך,עד תאריך,מזהה סימול מקורי,סוג מפה,קנה מידה,צבע,"רוחב בס""מ",אורך או גובה במטר,"סה""כ תצלומים",מקום הוצאה,תאריך התצלום,תאריך הפקה,סוג זיעור,מקומות הקשורים בפריט,סוג מוצג,תאריך הוצאה,מסמכים בתיק,סוג החומר המוצג,סוג פרסום,"עומק בס""מ",xfile?,url,ScanningDAte
31.793684,34.645546,19181,תיק חקירה - גניבה. שם המתלוננת: רז'ינה טרב,0b0717068778eea2,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר מאיר מזרחי, יעקב בן בנימין מזרחי מנחלת ציון, סנדלר, יוסף תביג",,9/2/1944 0:00,9/6/1944 0:00,כללי,,גלוי,פשיעה,,רחוב אבן עזרא 2 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiqu,,מ - 55 / 2438,1,,9/2/1944 0:00,9/6/1944 0:00,,,,,,,,,,,,רחוב אבן עזרא 2 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kiqu,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778eea2,
,,,,,,,,,,,,,רחוב אוסישקין מספר 26 ירושלים,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,רחוב אוסישקין מספר 26 ירושלים,,,,,,,,,,,
19182,תיק חקירה - תקיפה. שם המתלונן: יצחק מזרחי,0b0717068778eea4,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: עדות של רוברט שפרצר, יצחק בן יוסף מזרחי",,11/4/1944 0:00,4/26/1945 0:00,כללי,,גלוי,פשיעה,,"נחלת אחים, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiqw,,מ - 57 / 2438,1,,11/4/1944 0:00,4/26/1945 0:00,690/44,,,,,,,,,,,"נחלת אחים, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kiqw,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778eea4,,,
19183,תיק חקירה- פריצה לבית ספר למל בירושלים מתלוננת יפה אגסי בירנבוים,0b0717068778eea5,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר מאיר מזרחי, שמעון בן יוסף יאיר, אברהם בן יצחק כהן",,11/15/1944 0:00,11/16/1944 0:00,כללי,,גלוי,פשיעה,,"רח' ישעיהו, זכרון משה, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiqx,,מ - 58 / 2438,1,,11/15/1944 0:00,11/16/1944 0:00,,,,,,,,,,,,"רח' ישעיהו, זכרון משה, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kiqx,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778eea5,,,
19184,תיק חקירה - שושנה בת יצחק וינר,0b0717068778eea6,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר מאיר פרידמן, אלון שפירא, יעקב שפירא, תלמידות בית ספר סוקולוב, בת עמי שפירא, ורדה קפלן מרחוב תחכמוני, שוטר זוטרא רפפורט",,11/25/1944 0:00,11/25/1944 0:00,כללי,,חסוי,פשיעה,,זכריה מספר 4 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiqy,,מ - 59 / 2438,,,11/25/1944 0:00,11/25/1944 0:00,,,,,,,,,,,,צפניה 26 ירושלים,,,,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778eea6,,,
31.7913054,35.2168464,,,,,,,,,,,,,,צפניה 26 ירושלים,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,זכריה מספר 4 ירושלים,,,,,,,,,
19185,תיק חקירה - גניבה. שם המתלונן שמואל נפתלי בכר,0b0717068778eea7,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר יעקב חזן, קיטי קראבי",,12/22/1944 0:00,12/22/1944 0:00,כללי,,גלוי,פשיעה,,"רח' יפו, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiqz,,מ - 60 / 2438,1,,12/22/1944 0:00,12/22/1944 0:00,789/44,,,,,,,,,,,"רח' יפו, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kiqz,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778eea7,,,
31.7916556,35.2036799,19186,תחנת משטרה ירושלים. תיק חקירה - גניבה. שם המתלוננת: עליזה שטרית,0b0717068778f407,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"רוממה ירושלים. גניבה מביתה של עליזה שטרית בתו של בכור שטרית, שר המשטרה הראשון. יוסף שטרית",,2/13/1945 0:00,4/29/1945 0:00,כללי,,גלוי,פשיעה,בכור שלום שטרית (1895 - 1967),"רוממה, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kirh,,מ - 5 / 2439,1,,2/13/1945 0:00,4/29/1945 0:00,148/45,,,,,,,,,,,"רוממה, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kirh,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f407,
31.7789979,35.1894235,19187,תיק חקירה - פריצה. מתלונן מרטין גולדשמידט,0b0717068778f409,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר יהושע ויסמן, אלחנן בורך - נוטר",,6/8/1945 0:00,6/8/1945 0:00,כללי,,גלוי,פשיעה,,בית הכרם ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kirj,,מ - 7 / 2439,1,,6/8/1945 0:00,6/8/1945 0:00,511/45,,,,,,,,,,,בית הכרם ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kirj,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f409,
,,,,,,,,,,,,,רחוב הגיא ורחוב החלוץ,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,רחוב הגיא ורחוב החלוץ,,,,,,,,,,,
19188,תיק חקירה - פריצה לחנות. מתלונן רפאל יעקובוביץ,0b0717068778f654,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: תמר בת רפאל יעקובוביץ,,12/12/1944 0:00,12/12/1944 0:00,כללי,,גלוי,פשיעה,,רחוב אגריפס,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir0,,מ - 61 / 2438,1,,12/12/1944 0:00,12/12/1944 0:00,746/44,,,,,,,,,,,רחוב יפו ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kir0,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f654,,,
,,,,,,,,,,,,,רחוב יפו ירושלים,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,רחוב אגריפס,,,,,,,,,,,
31.7911185,35.1931023,19189,תיק חקירה - פריצה וגניבה לבית חרושת.,0b0717068778f655,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: ד""ר יצחק דב ברנר",,12/9/1944 0:00,12/12/1944 0:00,כללי,,גלוי,פשיעה,,"גבעת שאול, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir1,,מ - 62 / 2438,1,,12/9/1944 0:00,12/12/1944 0:00,737/44,,,,,,,,,,,"שכ' מונטיפיורי החדשה, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kir1,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f655,
,,,,,,,,,,,,,"שכ' מונטיפיורי החדשה, ירושלים",,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,"גבעת שאול, ירושלים",,,,,,,,,,,
31.7911185,35.1931023,19190,תיק חקירה - גניבה. שם המתלונן: מרדכי מילר,0b0717068778f656,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: חנה מילר, וואלף עמנואל רוזנצוויג, מילר מרדכי, יעקב חזן",,12/1/1944 0:00,12/31/1944 0:00,כללי,,גלוי,פשיעה,,"גבעת שאול, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir2,,מ - 63 / 2438,1,,12/1/1944 0:00,12/31/1944 0:00,144/44,,,,,,,,,,,"גבעת שאול, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kir2,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f656,
31.7838794,35.2176438,19191,תיק חקירה - גניבת צינורות ברזל לכביסה,0b0717068778f657,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: לביה חזקאל, שמואל ישעיה,",,12/9/1944 0:00,12/10/1944 0:00,כללי,,גלוי,פשיעה,,"עזרת ישראל, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir3,,מ - 64 / 2438,1,,12/9/1944 0:00,12/10/1944 0:00,738/44,,,,,,,,,,,"עזרת ישראל, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kir3,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f657,
31.7916556,35.2036799,19193,תיק חקירה -גניבה. מתלנונן: עלי סאממן נג'ר,0b0717068778f659,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים:  גניה טרנכטנבאום (טרנכטנברוט) מרוממה, שוטר מאיר פרידמן",,12/12/1944 0:00,12/12/1944 0:00,כללי,,גלוי,פשיעה,,"רוממה, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir5,,מ - 66 / 2438,1,,12/12/1944 0:00,12/12/1944 0:00,751/44,,,,,,,,,,,"רוממה, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kir5,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f659,
31.775919,35.2127326,19194,תיק חקירה - גניבה. מתלונן יצחק ששון,0b0717068778f65a,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,,,12/14/1944 0:00,12/23/1944 0:00,כללי,,גלוי,פשיעה,,אוסישקין 17 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir6,,מ - 67 / 2438,1,,12/14/1944 0:00,12/23/1944 0:00,755/44,,,,,,,,,,,אוסישקין 17 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kir6,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f65a,
31.7747346,35.2164237,19195,תיק חקירה - גניבה. מתלוננת נורברט דרימר,0b0717068778f65c,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: דינה בת אברהם חלפון מנחלת אחים,,12/15/1944 0:00,12/15/1944 0:00,כללי,,גלוי,פשיעה,,רמבן 11 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir8,,מ - 69 / 2438,1,,12/15/1944 0:00,12/15/1944 0:00,758/44,,,,,,,,,,,רמבן 11 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kir8,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f65c,
31.7789979,35.1894235,19196,"תיק חקירה - גניבה, מתלונן ד""ר מאיר כהן עיראקי מבית הכרם",0b0717068778f65d,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: אישתו של המתלונן עדה כהן עיראקי,,12/15/1944 0:00,12/17/1944 0:00,כללי,,גלוי,פשיעה,,"בית הכרם, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kir9,,מ - 70 / 2438,1,,12/15/1944 0:00,12/17/1944 0:00,533/41,,,,,,,,,,,"בית הכרם, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kir9,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778f65d,
19198,"תיק חקירה - גרימת נזק לרכוש, גניבה, ברחוב בצלאל בירושלים. מתלוננת: לוטה בייט",0b07170687790098,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: אריקה לווינשטיין, יונה בן זאב שכטר, מלי מזור, יונה סקטר,  לוטה בייט, שפרה שכטר, אברהם מדור",,1/5/1945 0:00,1/18/1945 0:00,כללי,,גלוי,פשיעה,,רחוב אלפסי 21 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kirl,,מ - 9 / 2439,1,,1/5/1945 0:00,1/18/1945 0:00,,,,,,,,,,,,רחוב אלפסי 21 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kirl,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687790098,,,
19199,תיק חקירה - גניבה. מתלוננת: אולגה גאנז,0b07170687790099,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: יוסף מזרחי, קורט גאנז'",,1/4/1945 0:00,1/29/1945 0:00,כללי,,גלוי,פשיעה,,אברבנאל מספר 11 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kirm,,מ - 10 / 2439,1,,1/4/1945 0:00,1/29/1945 0:00,,,,,,,,,,,,אברבנאל מספר 11 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kirm,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687790099,,,
,,,,,,,,,,,,,"רחוב אהרון 3  רחביה, ירושלים",,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,"רחוב אהרון 3  רחביה, ירושלים",,,,,,,,,,,
19200,"תיק חקירה - פריצה, מתלונן יוסף נסים נחמוי",0b0717068779009a,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר משה קורפל, שופט בבית משפט השלום בירושלים ירמיהו צוקרמן",,1/4/1945 0:00,1/4/1945 0:00,כללי,,גלוי,פשיעה,,צפניה 42 כרם אברהם ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kirn,,מ - 11 / 2439,1,,1/4/1945 0:00,1/4/1945 0:00,14/45,,,,,,,,,,,צפניה 42 כרם אברהם ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kirn,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779009a,,,
31.7911185,35.1931023,,,,,,,,,,,,,,גבעת שאול,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,גבעת שאול,,,,,,,,,
19203,תיק חקירה - גניבה. מתלוננת: פנינה הלפרין (הלפרן),0b071706877911fc,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: יצחק קליין מושקין, קיטה קליין, יהושע הלפרין",,12/26/1944 0:00,3/19/1945 0:00,כללי,,גלוי,פשיעה,,רחוב מטודלה 23 רחביה ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kis8,,מ - 30 / 2439,1,,12/26/1944 0:00,3/19/1945 0:00,782/44 149/44,,,,,,,,,,,רחוב מטודלה 23 רחביה ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kis8,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b071706877911fc,,,
31.7826565,35.2150147,19205,"תיק חקירה - גניבה. מתלונן אדון קליינסקי מרח' רמב""ם 9",0b071706877911fe,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: יצחק ישראלי, שוטר מאיר פרידמן, רחל בוחבוט",,12/24/1944 0:00,12/25/1944 0:00,כללי,,גלוי,פשיעה,,"סוכת שלום, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisa,,מ - 32 / 2439,1,,12/24/1944 0:00,12/25/1944 0:00,,,,,,,,,,,,"סוכת שלום, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kisa,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b071706877911fe,
31.7848864,35.2123891,19206,תיק חקירה - גניבה מתלוננת: ברטה שלמה עזרא,0b071706877911ff,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שרה חביליו, מזל אשת חיים נבון",,6/9/1944 0:00,6/9/1944 0:00,כללי,,גלוי,פשיעה,,מחנה יהודה ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisb,,מ - 33 / 2439,1,,6/9/1944 0:00,6/9/1944 0:00,,,,,,,,,,,,מחנה יהודה ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisb,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b071706877911ff,
19207,תיק חקירה - גניבה. מתלוננת: חנה פרנק,0b07170687791200,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר משה קורפל, גבריאל פרנק, מלכה נחמני, יונתן גדליה אסולין",,12/27/1944 0:00,12/27/1944 0:00,כללי,,גלוי,פשיעה,,קריית משה מונטיפיורי החדשה ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisc,,מ - 34 / 2439,1,,12/27/1944 0:00,12/27/1944 0:00,,,,,,,,,,,,קריית משה מונטיפיורי החדשה ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisc,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791200,,,
19209,תיק חקירה - פריצה וגניבה מתלונן דאגלס גמבלר,0b07170687791202,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,,,5/21/1945 0:00,5/21/1945 0:00,כללי,,גלוי,פשיעה,,רחוב הטורים ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kise,,מ - 36 / 2439,1,,5/21/1945 0:00,5/21/1945 0:00,454/45,,,,,,,,,,,רחוב הטורים ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kise,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791202,,,
